order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FJUL71720301,28-Jun-22,789720,25891301,72,1-Jul-22,2-Jul-22,72,1,0,0
FJUN629103501,28-Jun-22,789103,25891301,99,29-Jun-22,29-Jun-22,94,0,1,0
FJUN630121301,28-Jun-22,789121,25891301,84,30-Jun-22,3-Jul-22,80,0,0,0
FJUN630201401,28-Jun-22,789201,25891301,32,30-Jun-22,30-Jun-22,32,1,1,1
FJUL71201502,28-Jun-22,789201,25891301,93,1-Jul-22,1-Jul-22,88,0,1,0
FJUN629521301,28-Jun-22,789521,25891301,94,29-Jun-22,30-Jun-22,94,1,0,0
FJUN630202301,28-Jun-22,789202,25891301,99,30-Jun-22,1-Jul-22,99,1,0,0
FJUL71202603,28-Jun-22,789202,25891301,87,1-Jul-22,1-Jul-22,87,1,1,1
FJUN629522301,28-Jun-22,789522,25891301,80,29-Jun-22,30-Jun-22,80,1,0,0
FJUN630522301,28-Jun-22,789522,25891301,91,30-Jun-22,3-Jul-22,91,1,0,0
FJUN629903601,28-Jun-22,789903,25891301,87,29-Jun-22,29-Jun-22,78,0,1,0
FJUN629702402,28-Jun-22,789702,25891301,51,29-Jun-22,29-Jun-22,46,0,1,0
FJUL71520301,28-Jun-22,789520,25891301,82,1-Jul-22,1-Jul-22,78,0,1,0
FJUN630902502,28-Jun-22,789902,25891301,55,30-Jun-22,30-Jun-22,55,1,1,1
FJUN630401301,28-Jun-22,789401,25891301,21,30-Jun-22,1-Jul-22,21,1,0,0
FJUN629402302,28-Jun-22,789402,25891102,486,29-Jun-22,29-Jun-22,486,1,1,1
FJUN629521102,28-Jun-22,789521,25891102,338,29-Jun-22,2-Jul-22,338,1,0,0
FJUL71521102,28-Jun-22,789521,25891102,419,1-Jul-22,1-Jul-22,419,1,1,1
FJUL71522501,28-Jun-22,789522,25891102,492,1-Jul-22,2-Jul-22,492,1,0,0
FJUN630422102,28-Jun-22,789422,25891102,400,30-Jun-22,2-Jul-22,380,0,0,0
FJUN629501102,28-Jun-22,789501,25891102,482,29-Jun-22,2-Jul-22,482,1,0,0
FJUN630501602,28-Jun-22,789501,25891102,407,30-Jun-22,30-Jun-22,407,1,1,1
FJUN629321102,28-Jun-22,789321,25891102,465,29-Jun-22,29-Jun-22,465,1,1,1
FJUN629103501,28-Jun-22,789103,25891102,462,29-Jun-22,29-Jun-22,370,0,1,0
FJUN630421102,28-Jun-22,789421,25891102,485,30-Jun-22,3-Jul-22,461,0,0,0
FJUN629320102,28-Jun-22,789320,25891102,339,29-Jun-22,30-Jun-22,339,1,0,0
FJUN630903102,28-Jun-22,789903,25891102,468,30-Jun-22,2-Jul-22,468,1,0,0
FJUL71903601,28-Jun-22,789903,25891102,302,1-Jul-22,1-Jul-22,272,0,1,0
FJUL71702502,28-Jun-22,789702,25891102,425,1-Jul-22,1-Jul-22,383,0,1,0
FJUN630201401,28-Jun-22,789201,25891102,497,30-Jun-22,30-Jun-22,497,1,1,1
FJUN629203501,28-Jun-22,789203,25891102,500,29-Jun-22,29-Jun-22,450,0,1,0
FJUN629102502,28-Jun-22,789102,25891502,249,29-Jun-22,30-Jun-22,224,0,0,0
FJUN630122502,28-Jun-22,789122,25891502,128,30-Jun-22,2-Jul-22,128,1,0,0
FJUN630420502,28-Jun-22,789420,25891502,203,30-Jun-22,3-Jul-22,203,1,0,0
FJUL71201502,28-Jun-22,789201,25891502,138,1-Jul-22,1-Jul-22,110,0,1,0
FJUN629202502,28-Jun-22,789202,25891502,210,29-Jun-22,28-Jun-22,210,1,1,1
FJUL71121502,28-Jun-22,789121,25891502,131,1-Jul-22,1-Jul-22,131,1,1,1
FJUN629621502,28-Jun-22,789621,25891502,204,29-Jun-22,28-Jun-22,184,0,1,0
FJUN630520502,28-Jun-22,789520,25891502,154,30-Jun-22,2-Jul-22,139,0,0,0
FJUN630902502,28-Jun-22,789902,25891502,187,30-Jun-22,30-Jun-22,187,1,1,1
FJUN630503502,28-Jun-22,789503,25891502,118,30-Jun-22,30-Jun-22,112,0,1,0
FJUN630422502,28-Jun-22,789422,25891502,147,30-Jun-22,1-Jul-22,132,0,0,0
FJUL71101502,28-Jun-22,789101,25891502,192,1-Jul-22,1-Jul-22,173,0,1,0
FJUN630703603,28-Jun-22,789703,25891502,215,30-Jun-22,30-Jun-22,193,0,1,0
FJUN630721502,28-Jun-22,789721,25891502,112,30-Jun-22,30-Jun-22,112,1,1,1
FJUL71702502,28-Jun-22,789702,25891502,208,1-Jul-22,1-Jul-22,198,0,1,0
FJUN629403502,28-Jun-22,789403,25891502,153,29-Jun-22,28-Jun-22,122,0,1,0
FJUL71403601,28-Jun-22,789403,25891502,205,1-Jul-22,1-Jul-22,205,1,1,1
FJUL71221603,28-Jun-22,789221,25891502,172,1-Jul-22,1-Jul-22,172,1,1,1
FJUN630522502,28-Jun-22,789522,25891502,182,30-Jun-22,2-Jul-22,182,1,0,0
FJUN630520502,28-Jun-22,789520,25891403,384,30-Jun-22,2-Jul-22,346,0,0,0
FJUN629421403,28-Jun-22,789421,25891403,324,29-Jun-22,29-Jun-22,308,0,1,0
FJUL71320601,28-Jun-22,789320,25891403,481,1-Jul-22,1-Jul-22,385,0,1,0
FJUN630903403,28-Jun-22,789903,25891403,389,30-Jun-22,29-Jun-22,370,0,1,0
FJUL71902403,28-Jun-22,789902,25891403,370,1-Jul-22,2-Jul-22,370,1,0,0
FJUL71721403,28-Jun-22,789721,25891403,414,1-Jul-22,1-Jul-22,373,0,1,0
FJUN630720403,28-Jun-22,789720,25891403,213,30-Jun-22,30-Jun-22,213,1,1,1
FJUN630303403,28-Jun-22,789303,25891403,296,30-Jun-22,1-Jul-22,266,0,0,0
FJUN629121403,28-Jun-22,789121,25891403,447,29-Jun-22,29-Jun-22,447,1,1,1
FJUN629601403,28-Jun-22,789601,25891403,247,29-Jun-22,29-Jun-22,247,1,1,1
FJUN629622501,28-Jun-22,789622,25891403,456,29-Jun-22,29-Jun-22,456,1,1,1
FJUN630622601,28-Jun-22,789622,25891503,138,30-Jun-22,30-Jun-22,138,1,1,1
FJUL71403601,28-Jun-22,789403,25891503,133,1-Jul-22,1-Jul-22,133,1,1,1
FJUN629503601,28-Jun-22,789503,25891503,179,29-Jun-22,29-Jun-22,143,0,1,0
FJUN630521503,28-Jun-22,789521,25891503,211,30-Jun-22,1-Jul-22,211,1,0,0
FJUN629321503,28-Jun-22,789321,25891503,112,29-Jun-22,30-Jun-22,112,1,0,0
FJUN630321503,28-Jun-22,789321,25891503,165,30-Jun-22,1-Jul-22,157,0,0,0
FJUL71321503,28-Jun-22,789321,25891503,170,1-Jul-22,2-Jul-22,170,1,0,0
FJUL71221603,28-Jun-22,789221,25891503,232,1-Jul-22,1-Jul-22,186,0,1,0
FJUN629703601,28-Jun-22,789703,25891503,185,29-Jun-22,29-Jun-22,185,1,1,1
FJUN630603601,28-Jun-22,789603,25891503,170,30-Jun-22,30-Jun-22,170,1,1,1
FJUN629903503,28-Jun-22,789903,25891503,145,29-Jun-22,28-Jun-22,145,1,1,1
FJUN630721503,28-Jun-22,789721,25891503,201,30-Jun-22,29-Jun-22,181,0,1,0
FJUN629520503,28-Jun-22,789520,25891503,173,29-Jun-22,2-Jul-22,164,0,0,0
FJUN629621601,28-Jun-22,789621,25891503,140,29-Jun-22,29-Jun-22,126,0,1,0
FJUN629702503,28-Jun-22,789702,25891503,107,29-Jun-22,30-Jun-22,86,0,0,0
FJUN630421103,28-Jun-22,789421,25891103,469,30-Jun-22,1-Jul-22,446,0,0,0
FJUL71603601,28-Jun-22,789603,25891103,331,1-Jul-22,1-Jul-22,331,1,1,1
FJUL71702502,28-Jun-22,789702,25891103,448,1-Jul-22,1-Jul-22,358,0,1,0
FJUN629201602,28-Jun-22,789201,25891103,311,29-Jun-22,28-Jun-22,311,1,1,1
FJUL71201502,28-Jun-22,789201,25891103,335,1-Jul-22,1-Jul-22,335,1,1,1
FJUN629203501,28-Jun-22,789203,25891103,442,29-Jun-22,29-Jun-22,442,1,1,1
FJUN630621203,28-Jun-22,789621,25891103,304,30-Jun-22,30-Jun-22,274,0,1,0
FJUL71522602,28-Jun-22,789522,25891103,335,1-Jul-22,30-Jun-22,335,1,1,1
FJUL71220302,28-Jun-22,789220,25891103,362,1-Jul-22,1-Jul-22,362,1,1,1
FJUL71102103,28-Jun-22,789102,25891103,405,1-Jul-22,30-Jun-22,385,0,1,0
FJUN629721103,28-Jun-22,789721,25891103,456,29-Jun-22,29-Jun-22,456,1,1,1
FJUN630721502,28-Jun-22,789721,25891103,483,30-Jun-22,30-Jun-22,483,1,1,1
FJUL71721403,28-Jun-22,789721,25891103,318,1-Jul-22,1-Jul-22,318,1,1,1
FJUN629703601,28-Jun-22,789703,25891601,159,29-Jun-22,29-Jun-22,159,1,1,1
FJUN629202601,28-Jun-22,789202,25891601,137,29-Jun-22,29-Jun-22,137,1,1,1
FJUN630702601,28-Jun-22,789702,25891601,91,30-Jun-22,30-Jun-22,73,0,1,0
FJUL71702603,28-Jun-22,789702,25891601,170,1-Jul-22,2-Jul-22,170,1,0,0
FJUN630403601,28-Jun-22,789403,25891601,136,30-Jun-22,30-Jun-22,136,1,1,1
FJUL71403601,28-Jun-22,789403,25891601,57,1-Jul-22,1-Jul-22,57,1,1,1
FJUN630622601,28-Jun-22,789622,25891601,95,30-Jun-22,30-Jun-22,95,1,1,1
FJUN630121601,28-Jun-22,789121,25891601,58,30-Jun-22,1-Jul-22,58,1,0,0
FJUN630101601,28-Jun-22,789101,25891601,72,30-Jun-22,30-Jun-22,65,0,1,0
FJUL71320601,28-Jun-22,789320,25891601,124,1-Jul-22,1-Jul-22,124,1,1,1
FJUN629503601,28-Jun-22,789503,25891601,68,29-Jun-22,29-Jun-22,61,0,1,0
FJUN629720601,28-Jun-22,789720,25891601,155,29-Jun-22,29-Jun-22,155,1,1,1
FJUN630603601,28-Jun-22,789603,25891601,101,30-Jun-22,30-Jun-22,101,1,1,1
FJUL71603601,28-Jun-22,789603,25891601,114,1-Jul-22,1-Jul-22,114,1,1,1
FJUN629903601,28-Jun-22,789903,25891601,112,29-Jun-22,29-Jun-22,90,0,1,0
FJUN630903601,28-Jun-22,789903,25891601,50,30-Jun-22,1-Jul-22,48,0,0,0
FJUL71903601,28-Jun-22,789903,25891601,60,1-Jul-22,1-Jul-22,54,0,1,0
FJUN629621601,28-Jun-22,789621,25891601,128,29-Jun-22,29-Jun-22,128,1,1,1
FJUN630421601,28-Jun-22,789421,25891601,165,30-Jun-22,30-Jun-22,132,0,1,0
FJUN630401601,28-Jun-22,789401,25891601,155,30-Jun-22,3-Jul-22,155,1,0,0
FJUN629102601,28-Jun-22,789102,25891601,196,29-Jun-22,29-Jun-22,186,0,1,0
FJUN630501602,28-Jun-22,789501,25891601,123,30-Jun-22,30-Jun-22,123,1,1,1
FJUL71420601,28-Jun-22,789420,25891601,70,1-Jul-22,4-Jul-22,70,1,0,0
FJUN629501402,28-Jun-22,789501,25891402,398,29-Jun-22,29-Jun-22,358,0,1,0
FJUL71721403,28-Jun-22,789721,25891402,492,1-Jul-22,1-Jul-22,492,1,1,1
FJUN629520402,28-Jun-22,789520,25891402,477,29-Jun-22,1-Jul-22,453,0,0,0
FJUN630520402,28-Jun-22,789520,25891402,468,30-Jun-22,1-Jul-22,445,0,0,0
FJUN629503402,28-Jun-22,789503,25891402,399,29-Jun-22,30-Jun-22,319,0,0,0
FJUN630503402,28-Jun-22,789503,25891402,258,30-Jun-22,1-Jul-22,258,1,0,0
FJUL71203402,28-Jun-22,789203,25891402,249,1-Jul-22,1-Jul-22,249,1,1,1
FJUN629902402,28-Jun-22,789902,25891402,255,29-Jun-22,29-Jun-22,242,0,1,0
FJUL71903601,28-Jun-22,789903,25891402,307,1-Jul-22,1-Jul-22,292,0,1,0
FJUN629522402,28-Jun-22,789522,25891402,265,29-Jun-22,28-Jun-22,239,0,1,0
FJUL71522603,28-Jun-22,789522,25891402,284,1-Jul-22,1-Jul-22,284,1,1,1
FJUL71101402,28-Jun-22,789101,25891402,324,1-Jul-22,30-Jun-22,324,1,1,1
FJUN630121402,28-Jun-22,789121,25891402,407,30-Jun-22,30-Jun-22,366,0,1,0
FJUN629621402,28-Jun-22,789621,25891402,415,29-Jun-22,1-Jul-22,373,0,0,0
FJUN629702402,28-Jun-22,789702,25891402,382,29-Jun-22,29-Jun-22,344,0,1,0
FJUN629202402,28-Jun-22,789202,25891402,288,29-Jun-22,30-Jun-22,274,0,0,0
FJUN630603601,28-Jun-22,789603,25891201,177,30-Jun-22,30-Jun-22,177,1,1,1
FJUL71122201,28-Jun-22,789122,25891201,276,1-Jul-22,3-Jul-22,248,0,0,0
FJUN629601403,28-Jun-22,789601,25891201,320,29-Jun-22,29-Jun-22,288,0,1,0
FJUN630621201,28-Jun-22,789621,25891201,433,30-Jun-22,1-Jul-22,433,1,0,0
FJUN630321503,28-Jun-22,789321,25891201,326,30-Jun-22,1-Jul-22,326,1,0,0
FJUN629102601,28-Jun-22,789102,25891201,121,29-Jun-22,29-Jun-22,121,1,1,1
FJUL71102602,28-Jun-22,789102,25891201,264,1-Jul-22,1-Jul-22,264,1,1,1
FJUN630721502,28-Jun-22,789721,25891201,139,30-Jun-22,30-Jun-22,139,1,1,1
FJUN629103501,28-Jun-22,789103,25891201,195,29-Jun-22,29-Jun-22,195,1,1,1
FJUN629503601,28-Jun-22,789503,25891201,226,29-Jun-22,29-Jun-22,181,0,1,0
FJUL71501201,28-Jun-22,789501,25891201,250,1-Jul-22,1-Jul-22,238,0,1,0
FJUN629221603,28-Jun-22,789221,25891201,109,29-Jun-22,29-Jun-22,109,1,1,1
FJUN630221201,28-Jun-22,789221,25891201,121,30-Jun-22,1-Jul-22,115,0,0,0
FJUN629903601,28-Jun-22,789903,25891201,385,29-Jun-22,29-Jun-22,308,0,1,0
FJUN630201401,28-Jun-22,789201,25891201,111,30-Jun-22,30-Jun-22,111,1,1,1
FJUN629522201,28-Jun-22,789522,25891201,286,29-Jun-22,1-Jul-22,286,1,0,0
FJUN629520203,28-Jun-22,789520,25891201,300,29-Jun-22,29-Jun-22,270,0,1,0
FJUL71101502,28-Jun-22,789101,25891201,142,1-Jul-22,1-Jul-22,142,1,1,1
FJUN630721502,28-Jun-22,789721,25891501,220,30-Jun-22,30-Jun-22,220,1,1,1
FJUN630321501,28-Jun-22,789321,25891501,159,30-Jun-22,30-Jun-22,159,1,1,1
FJUN629203501,28-Jun-22,789203,25891501,242,29-Jun-22,29-Jun-22,242,1,1,1
FJUN630203501,28-Jun-22,789203,25891501,197,30-Jun-22,30-Jun-22,158,0,1,0
FJUL71522501,28-Jun-22,789522,25891501,184,1-Jul-22,2-Jul-22,184,1,0,0
FJUN630603601,28-Jun-22,789603,25891501,149,30-Jun-22,30-Jun-22,149,1,1,1
FJUL71401501,28-Jun-22,789401,25891501,131,1-Jul-22,2-Jul-22,131,1,0,0
FJUN629621601,28-Jun-22,789621,25891501,249,29-Jun-22,29-Jun-22,249,1,1,1
FJUL71320601,28-Jun-22,789320,25891501,203,1-Jul-22,1-Jul-22,203,1,1,1
FJUN629122603,28-Jun-22,789122,25891501,185,29-Jun-22,30-Jun-22,185,1,0,0
FJUN629103501,28-Jun-22,789103,25891501,142,29-Jun-22,29-Jun-22,128,0,1,0
FJUN630521501,28-Jun-22,789521,25891501,175,30-Jun-22,3-Jul-22,175,1,0,0
FJUN629202601,28-Jun-22,789202,25891501,176,29-Jun-22,29-Jun-22,176,1,1,1
FJUN629622501,28-Jun-22,789622,25891501,228,29-Jun-22,29-Jun-22,228,1,1,1
FJUL71202603,28-Jun-22,789202,25891602,53,1-Jul-22,1-Jul-22,53,1,1,1
FJUL71102602,28-Jun-22,789102,25891602,137,1-Jul-22,1-Jul-22,137,1,1,1
FJUL71720602,28-Jun-22,789720,25891602,178,1-Jul-22,1-Jul-22,169,0,1,0
FJUN630703602,28-Jun-22,789703,25891602,100,30-Jun-22,2-Jul-22,90,0,0,0
FJUN629420602,28-Jun-22,789420,25891602,171,29-Jun-22,30-Jun-22,171,1,0,0
FJUN630420603,28-Jun-22,789420,25891602,76,30-Jun-22,2-Jul-22,76,1,0,0
FJUL71103602,28-Jun-22,789103,25891602,101,1-Jul-22,1-Jul-22,91,0,1,0
FJUN629201602,28-Jun-22,789201,25891602,150,29-Jun-22,28-Jun-22,142,0,1,0
FJUN629121602,28-Jun-22,789121,25891602,192,29-Jun-22,1-Jul-22,173,0,0,0
FJUL71522602,28-Jun-22,789522,25891602,120,1-Jul-22,30-Jun-22,96,0,1,0
FJUN630501602,28-Jun-22,789501,25891602,100,30-Jun-22,30-Jun-22,100,1,1,1
FJUN629220101,28-Jun-22,789220,25891101,489,29-Jun-22,29-Jun-22,440,0,1,0
FJUN629501303,28-Jun-22,789501,25891101,435,29-Jun-22,30-Jun-22,435,1,0,0
FJUN630220202,28-Jun-22,789220,25891101,411,30-Jun-22,30-Jun-22,370,0,1,0
FJUL71521102,28-Jun-22,789521,25891101,411,1-Jul-22,1-Jul-22,329,0,1,0
FJUL71522603,28-Jun-22,789522,25891101,370,1-Jul-22,1-Jul-22,370,1,1,1
FJUL71703302,28-Jun-22,789703,25891101,420,1-Jul-22,1-Jul-22,399,0,1,0
FJUL71121101,28-Jun-22,789121,25891101,358,1-Jul-22,3-Jul-22,358,1,0,0
FJUN630903401,28-Jun-22,789903,25891101,415,30-Jun-22,30-Jun-22,373,0,1,0
FJUL71221603,28-Jun-22,789221,25891101,351,1-Jul-22,1-Jul-22,351,1,1,1
FJUN630103401,28-Jun-22,789103,25891101,381,30-Jun-22,30-Jun-22,362,0,1,0
FJUL71421101,28-Jun-22,789421,25891101,343,1-Jul-22,4-Jul-22,326,0,0,0
FJUN629621601,28-Jun-22,789621,25891101,388,29-Jun-22,29-Jun-22,310,0,1,0
FJUN629403101,28-Jun-22,789403,25891101,491,29-Jun-22,2-Jul-22,491,1,0,0
FJUN629401302,28-Jun-22,789401,25891101,306,29-Jun-22,29-Jun-22,306,1,1,1
FJUN629102601,28-Jun-22,789102,25891101,358,29-Jun-22,29-Jun-22,340,0,1,0
FJUN629301203,28-Jun-22,789301,25891101,368,29-Jun-22,1-Jul-22,350,0,0,0
FJUN630301603,28-Jun-22,789301,25891101,396,30-Jun-22,30-Jun-22,396,1,1,1
FJUN630622101,28-Jun-22,789622,25891101,414,30-Jun-22,2-Jul-22,414,1,0,0
FJUL71622203,28-Jun-22,789622,25891101,473,1-Jul-22,1-Jul-22,473,1,1,1
FJUL71520101,28-Jun-22,789520,25891101,390,1-Jul-22,3-Jul-22,390,1,0,0
FJUN630422101,28-Jun-22,789422,25891101,341,30-Jun-22,30-Jun-22,273,0,1,0
FJUN630402401,28-Jun-22,789402,25891101,411,30-Jun-22,30-Jun-22,411,1,1,1
FJUL71402603,28-Jun-22,789402,25891101,365,1-Jul-22,1-Jul-22,365,1,1,1
FJUL71603601,28-Jun-22,789603,25891401,463,1-Jul-22,1-Jul-22,463,1,1,1
FJUN629902401,28-Jun-22,789902,25891401,221,29-Jun-22,1-Jul-22,221,1,0,0
FJUL71902603,28-Jun-22,789902,25891401,335,1-Jul-22,1-Jul-22,335,1,1,1
FJUN630402401,28-Jun-22,789402,25891401,438,30-Jun-22,30-Jun-22,416,0,1,0
FJUL71402603,28-Jun-22,789402,25891401,321,1-Jul-22,1-Jul-22,321,1,1,1
FJUN629622501,28-Jun-22,789622,25891401,376,29-Jun-22,29-Jun-22,376,1,1,1
FJUN630501602,28-Jun-22,789501,25891401,258,30-Jun-22,30-Jun-22,258,1,1,1
FJUN630903401,28-Jun-22,789903,25891401,223,30-Jun-22,30-Jun-22,212,0,1,0
FJUL71903401,28-Jun-22,789903,25891401,345,1-Jul-22,30-Jun-22,345,1,1,1
FJUL71702502,28-Jun-22,789702,25891401,493,1-Jul-22,1-Jul-22,468,0,1,0
FJUN630522502,28-Jun-22,789522,25891401,426,30-Jun-22,2-Jul-22,426,1,0,0
FJUN629122401,28-Jun-22,789122,25891401,340,29-Jun-22,1-Jul-22,272,0,0,0
FJUN630122401,28-Jun-22,789122,25891401,384,30-Jun-22,29-Jun-22,365,0,1,0
FJUN630601401,28-Jun-22,789601,25891401,219,30-Jun-22,30-Jun-22,208,0,1,0
FJUN630201401,28-Jun-22,789201,25891401,433,30-Jun-22,30-Jun-22,433,1,1,1
FJUN630103401,28-Jun-22,789103,25891401,205,30-Jun-22,30-Jun-22,195,0,1,0
FJUL71421401,28-Jun-22,789421,25891401,440,1-Jul-22,3-Jul-22,396,0,0,0
FJUN630101601,28-Jun-22,789101,25891401,410,30-Jun-22,30-Jun-22,369,0,1,0
FJUN630221401,28-Jun-22,789221,25891401,466,30-Jun-22,30-Jun-22,373,0,1,0
FJUL71403601,28-Jun-22,789403,25891401,270,1-Jul-22,1-Jul-22,243,0,1,0
FJUN630102603,28-Jun-22,789102,25891603,72,30-Jun-22,30-Jun-22,65,0,1,0
FJUN629221603,28-Jun-22,789221,25891603,173,29-Jun-22,29-Jun-22,173,1,1,1
FJUL71221603,28-Jun-22,789221,25891603,198,1-Jul-22,1-Jul-22,198,1,1,1
FJUL71401603,28-Jun-22,789401,25891603,133,1-Jul-22,1-Jul-22,133,1,1,1
FJUN630420603,28-Jun-22,789420,25891603,133,30-Jun-22,2-Jul-22,133,1,0,0
FJUL71420603,28-Jun-22,789420,25891603,175,1-Jul-22,3-Jul-22,175,1,0,0
FJUL71522603,28-Jun-22,789522,25891603,144,1-Jul-22,1-Jul-22,137,0,1,0
FJUL71521603,28-Jun-22,789521,25891603,176,1-Jul-22,3-Jul-22,176,1,0,0
FJUL71402603,28-Jun-22,789402,25891603,79,1-Jul-22,1-Jul-22,79,1,1,1
FJUN629422603,28-Jun-22,789422,25891603,178,29-Jun-22,30-Jun-22,178,1,0,0
FJUL71421603,28-Jun-22,789421,25891603,103,1-Jul-22,2-Jul-22,98,0,0,0
FJUL71902603,28-Jun-22,789902,25891603,129,1-Jul-22,1-Jul-22,129,1,1,1
FJUN630703603,28-Jun-22,789703,25891603,87,30-Jun-22,30-Jun-22,78,0,1,0
FJUN629301603,28-Jun-22,789301,25891603,187,29-Jun-22,29-Jun-22,168,0,1,0
FJUN630301603,28-Jun-22,789301,25891603,169,30-Jun-22,30-Jun-22,169,1,1,1
FJUL71301603,28-Jun-22,789301,25891603,153,1-Jul-22,2-Jul-22,153,1,0,0
FJUL71702603,28-Jun-22,789702,25891603,178,1-Jul-22,2-Jul-22,160,0,0,0
FJUN630601603,28-Jun-22,789601,25891603,168,30-Jun-22,1-Jul-22,168,1,0,0
FJUN629103603,28-Jun-22,789103,25891603,200,29-Jun-22,30-Jun-22,160,0,0,0
FJUL71202603,28-Jun-22,789202,25891603,198,1-Jul-22,1-Jul-22,198,1,1,1
FJUL71201603,28-Jun-22,789201,25891603,105,1-Jul-22,30-Jun-22,105,1,1,1
FJUN629122603,28-Jun-22,789122,25891603,132,29-Jun-22,30-Jun-22,119,0,0,0
FJUN630501602,28-Jun-22,789501,25891202,117,30-Jun-22,30-Jun-22,117,1,1,1
FJUL71622202,28-Jun-22,789622,25891202,340,1-Jul-22,3-Jul-22,323,0,0,0
FJUN630320202,28-Jun-22,789320,25891202,417,30-Jun-22,1-Jul-22,417,1,0,0
FJUL71103602,28-Jun-22,789103,25891202,492,1-Jul-22,1-Jul-22,394,0,1,0
FJUN629421202,28-Jun-22,789421,25891202,280,29-Jun-22,1-Jul-22,266,0,0,0
FJUN629401302,28-Jun-22,789401,25891202,109,29-Jun-22,29-Jun-22,104,0,1,0
FJUN630401202,28-Jun-22,789401,25891202,415,30-Jun-22,30-Jun-22,415,1,1,1
FJUN629601403,28-Jun-22,789601,25891202,272,29-Jun-22,29-Jun-22,218,0,1,0
FJUN630220202,28-Jun-22,789220,25891202,490,30-Jun-22,30-Jun-22,490,1,1,1
FJUN630203501,28-Jun-22,789203,25891202,345,30-Jun-22,30-Jun-22,345,1,1,1
FJUN630121202,28-Jun-22,789121,25891202,275,30-Jun-22,2-Jul-22,275,1,0,0
FJUN629603303,28-Jun-22,789603,25891303,95,29-Jun-22,29-Jun-22,95,1,1,1
FJUN630321501,28-Jun-22,789321,25891303,30,30-Jun-22,30-Jun-22,30,1,1,1
FJUN629601403,28-Jun-22,789601,25891303,25,29-Jun-22,29-Jun-22,23,0,1,0
FJUN629703601,28-Jun-22,789703,25891303,21,29-Jun-22,29-Jun-22,21,1,1,1
FJUN630703603,28-Jun-22,789703,25891303,43,30-Jun-22,30-Jun-22,43,1,1,1
FJUN629303303,28-Jun-22,789303,25891303,56,29-Jun-22,29-Jun-22,56,1,1,1
FJUN630303303,28-Jun-22,789303,25891303,25,30-Jun-22,30-Jun-22,25,1,1,1
FJUL71303303,28-Jun-22,789303,25891303,38,1-Jul-22,1-Jul-22,30,0,1,0
FJUL71520303,28-Jun-22,789520,25891303,51,1-Jul-22,30-Jun-22,51,1,1,1
FJUN629501303,28-Jun-22,789501,25891303,52,29-Jun-22,30-Jun-22,52,1,0,0
FJUN629702402,28-Jun-22,789702,25891303,63,29-Jun-22,29-Jun-22,57,0,1,0
FJUL71221303,28-Jun-22,789221,25891303,95,1-Jul-22,2-Jul-22,95,1,0,0
FJUN629202502,28-Jun-22,789202,25891303,36,29-Jun-22,28-Jun-22,36,1,1,1
FJUN630202303,28-Jun-22,789202,25891303,36,30-Jun-22,30-Jun-22,34,0,1,0
FJUN629403303,28-Jun-22,789403,25891303,95,29-Jun-22,29-Jun-22,95,1,1,1
FJUN630902502,28-Jun-22,789902,25891303,30,30-Jun-22,30-Jun-22,28,0,1,0
FJUN630402303,28-Jun-22,789402,25891303,30,30-Jun-22,1-Jul-22,30,1,0,0
FJUN629903601,28-Jun-22,789903,25891303,41,29-Jun-22,29-Jun-22,33,0,1,0
FJUN630703601,29-Jun-22,789703,25891601,157,30-Jun-22,30-Jun-22,157,1,1,1
FJUN630203403,29-Jun-22,789203,25891203,222,30-Jun-22,30-Jun-22,222,1,1,1
FJUL72203402,29-Jun-22,789203,25891203,410,2-Jul-22,2-Jul-22,410,1,1,1
FJUN630703601,29-Jun-22,789703,25891203,311,30-Jun-22,30-Jun-22,311,1,1,1
FJUL71521303,29-Jun-22,789521,25891203,107,1-Jul-22,1-Jul-22,107,1,1,1
FJUN630420203,29-Jun-22,789420,25891203,491,30-Jun-22,1-Jul-22,491,1,0,0
FJUL71522203,29-Jun-22,789522,25891203,194,1-Jul-22,30-Jun-22,155,0,1,0
FJUL71403203,29-Jun-22,789403,25891203,298,1-Jul-22,2-Jul-22,298,1,0,0
FJUL72202401,29-Jun-22,789202,25891203,374,2-Jul-22,2-Jul-22,374,1,1,1
FJUL71503203,29-Jun-22,789503,25891203,422,1-Jul-22,1-Jul-22,338,0,1,0
FJUL71720503,29-Jun-22,789720,25891203,374,1-Jul-22,1-Jul-22,374,1,1,1
FJUL72720203,29-Jun-22,789720,25891203,256,2-Jul-22,2-Jul-22,230,0,1,0
FJUL72221603,29-Jun-22,789221,25891203,112,2-Jul-22,2-Jul-22,112,1,1,1
FJUL72321501,29-Jun-22,789321,25891203,212,2-Jul-22,2-Jul-22,170,0,1,0
FJUL72501203,29-Jun-22,789501,25891203,373,2-Jul-22,2-Jul-22,373,1,1,1
FJUL71601503,29-Jun-22,789601,25891203,317,1-Jul-22,1-Jul-22,254,0,1,0
FJUL71421203,29-Jun-22,789421,25891203,220,1-Jul-22,4-Jul-22,220,1,0,0
FJUN630520301,29-Jun-22,789520,25891203,310,30-Jun-22,30-Jun-22,310,1,1,1
FJUL72621203,29-Jun-22,789621,25891203,334,2-Jul-22,4-Jul-22,317,0,0,0
